"learning_rate","max_bin","num_leaves","nrounds","boosting","max_depth","bagging_fraction","feature_fraction","accuracy"
0.01,1024,50,150,"dart",20,1,0.5,0
0.1,2048,50,150,"dart",20,1,0.5,0
0.05,2048,50,150,"dart",20,1,0.5,0.709977641251296
0.01,2048,50,150,"dart",20,1,0.5,0
0.1,256,60,150,"dart",20,1,0.5,0
0.05,256,60,150,"dart",20,1,0.5,0
0.01,256,60,150,"dart",20,1,0.5,0
0.1,512,60,150,"dart",20,1,0.5,0.666014701969397
0.05,512,60,150,"dart",20,1,0.5,0
0.01,512,60,150,"dart",20,1,0.5,0.627961144227829
0.1,1024,60,150,"dart",20,1,0.5,0
0.05,1024,60,150,"dart",20,1,0.5,0
0.01,1024,60,150,"dart",20,1,0.5,0
0.1,2048,60,150,"dart",20,1,0.5,0
0.05,2048,60,150,"dart",20,1,0.5,0
0.01,2048,60,150,"dart",20,1,0.5,0
0.1,256,70,150,"dart",20,1,0.5,0
0.05,256,70,150,"dart",20,1,0.5,0
0.01,256,70,150,"dart",20,1,0.5,0.620560517547448
0.1,512,70,150,"dart",20,1,0.5,0
0.05,512,70,150,"dart",20,1,0.5,0
0.01,512,70,150,"dart",20,1,0.5,0
0.1,1024,70,150,"dart",20,1,0.5,0
0.05,1024,70,150,"dart",20,1,0.5,0
0.01,1024,70,150,"dart",20,1,0.5,0
0.1,2048,70,150,"dart",20,1,0.5,0.673490784462457
0.05,2048,70,150,"dart",20,1,0.5,0
0.01,2048,70,150,"dart",20,1,0.5,0
0.1,256,40,100,"gbdt",10,0.8,0.5,0
0.05,256,40,100,"gbdt",10,0.8,0.5,0
0.01,256,40,100,"gbdt",10,0.8,0.5,0
0.1,512,40,100,"gbdt",10,0.8,0.5,0
0.05,512,40,100,"gbdt",10,0.8,0.5,0
0.01,512,40,100,"gbdt",10,0.8,0.5,0.60631029018717
0.1,1024,40,100,"gbdt",10,0.8,0.5,-1
0.05,1024,40,100,"gbdt",10,0.8,0.5,0
0.01,1024,40,100,"gbdt",10,0.8,0.5,0
0.1,2048,40,100,"gbdt",10,0.8,0.5,0
0.05,2048,40,100,"gbdt",10,0.8,0.5,0
0.01,2048,40,100,"gbdt",10,0.8,0.5,0
0.1,256,50,100,"gbdt",10,0.8,0.5,0
0.05,256,50,100,"gbdt",10,0.8,0.5,0
0.01,256,50,100,"gbdt",10,0.8,0.5,0
0.1,512,50,100,"gbdt",10,0.8,0.5,0
0.05,512,50,100,"gbdt",10,0.8,0.5,0.648683693204608
0.01,512,50,100,"gbdt",10,0.8,0.5,0.619291668486873
0.1,1024,50,100,"gbdt",10,0.8,0.5,0
0.05,1024,50,100,"gbdt",10,0.8,0.5,0
0.01,1024,50,100,"gbdt",10,0.8,0.5,0
0.1,2048,50,100,"gbdt",10,0.8,0.5,0
0.05,2048,50,100,"gbdt",10,0.8,0.5,0
0.01,2048,50,100,"gbdt",10,0.8,0.5,0
0.1,256,60,100,"gbdt",10,0.8,0.5,0
0.05,256,60,100,"gbdt",10,0.8,0.5,0
0.01,256,60,100,"gbdt",10,0.8,0.5,0.613477599552031
0.1,512,60,100,"gbdt",10,0.8,0.5,0
0.05,512,60,100,"gbdt",10,0.8,0.5,0
0.01,512,60,100,"gbdt",10,0.8,0.5,0.629040360917066
0.1,1024,60,100,"gbdt",10,0.8,0.5,-1
0.05,1024,60,100,"gbdt",10,0.8,0.5,0.648985516455324
0.01,1024,60,100,"gbdt",10,0.8,0.5,0.643911113052664
0.1,2048,60,100,"gbdt",10,0.8,0.5,-1
0.05,2048,60,100,"gbdt",10,0.8,0.5,0
0.01,2048,60,100,"gbdt",10,0.8,0.5,0
0.1,256,70,100,"gbdt",10,0.8,0.5,0
0.05,256,70,100,"gbdt",10,0.8,0.5,0
0.01,256,70,100,"gbdt",10,0.8,0.5,0
0.1,512,70,100,"gbdt",10,0.8,0.5,-1
0.05,512,70,100,"gbdt",10,0.8,0.5,0
0.01,512,70,100,"gbdt",10,0.8,0.5,0
0.1,1024,70,100,"gbdt",10,0.8,0.5,-1
0.05,1024,70,100,"gbdt",10,0.8,0.5,0
0.01,1024,70,100,"gbdt",10,0.8,0.5,0
0.1,2048,70,100,"gbdt",10,0.8,0.5,-1
0.05,2048,70,100,"gbdt",10,0.8,0.5,0
0.01,2048,70,100,"gbdt",10,0.8,0.5,0
0.1,256,40,150,"gbdt",10,0.8,0.5,0
0.05,256,40,150,"gbdt",10,0.8,0.5,0
0.01,256,40,150,"gbdt",10,0.8,0.5,0.605160581883457
0.1,512,40,150,"gbdt",10,0.8,0.5,-1
0.05,512,40,150,"gbdt",10,0.8,0.5,0.532922562479399
0.01,512,40,150,"gbdt",10,0.8,0.5,0
0.1,1024,40,150,"gbdt",10,0.8,0.5,0
0.05,1024,40,150,"gbdt",10,0.8,0.5,0
0.01,1024,40,150,"gbdt",10,0.8,0.5,0
0.1,2048,40,150,"gbdt",10,0.8,0.5,0
0.05,2048,40,150,"gbdt",10,0.8,0.5,0
0.01,2048,40,150,"gbdt",10,0.8,0.5,0.645958348391401
0.1,256,50,150,"gbdt",10,0.8,0.5,0
0.05,256,50,150,"gbdt",10,0.8,0.5,0
0.01,256,50,150,"gbdt",10,0.8,0.5,0
0.1,512,50,150,"gbdt",10,0.8,0.5,-1
0.05,512,50,150,"gbdt",10,0.8,0.5,0
0.01,512,50,150,"gbdt",10,0.8,0.5,0
0.1,1024,50,150,"gbdt",10,0.8,0.5,0
0.05,1024,50,150,"gbdt",10,0.8,0.5,0
0.01,1024,50,150,"gbdt",10,0.8,0.5,0
0.1,2048,50,150,"gbdt",10,0.8,0.5,0
0.05,2048,50,150,"gbdt",10,0.8,0.5,0.612171022585116
0.01,2048,50,150,"gbdt",10,0.8,0.5,0
0.1,256,60,150,"gbdt",10,0.8,0.5,-1
0.05,256,60,150,"gbdt",10,0.8,0.5,0
0.01,256,60,150,"gbdt",10,0.8,0.5,0
0.1,512,60,150,"gbdt",10,0.8,0.5,0
0.05,512,60,150,"gbdt",10,0.8,0.5,0.513907697684301
0.01,512,60,150,"gbdt",10,0.8,0.5,0.643061242320385
0.1,1024,60,150,"gbdt",10,0.8,0.5,0
0.05,1024,60,150,"gbdt",10,0.8,0.5,0
0.01,1024,60,150,"gbdt",10,0.8,0.5,0
0.1,2048,60,150,"gbdt",10,0.8,0.5,0
0.05,2048,60,150,"gbdt",10,0.8,0.5,0.54962113239318
0.01,2048,60,150,"gbdt",10,0.8,0.5,0
0.1,256,70,150,"gbdt",10,0.8,0.5,0
0.05,256,70,150,"gbdt",10,0.8,0.5,0
0.01,256,70,150,"gbdt",10,0.8,0.5,0
0.1,512,70,150,"gbdt",10,0.8,0.5,0
0.05,512,70,150,"gbdt",10,0.8,0.5,0
0.01,512,70,150,"gbdt",10,0.8,0.5,0
0.1,1024,70,150,"gbdt",10,0.8,0.5,-1
0.05,1024,70,150,"gbdt",10,0.8,0.5,0
0.01,1024,70,150,"gbdt",10,0.8,0.5,0
0.1,2048,70,150,"gbdt",10,0.8,0.5,0
0.05,2048,70,150,"gbdt",10,0.8,0.5,0
0.01,2048,70,150,"gbdt",10,0.8,0.5,0
0.1,256,40,100,"dart",10,0.8,0.5,0
0.05,256,40,100,"dart",10,0.8,0.5,0
0.01,256,40,100,"dart",10,0.8,0.5,0
0.1,512,40,100,"dart",10,0.8,0.5,0
0.05,512,40,100,"dart",10,0.8,0.5,0
0.01,512,40,100,"dart",10,0.8,0.5,0
0.1,1024,40,100,"dart",10,0.8,0.5,0
0.05,1024,40,100,"dart",10,0.8,0.5,0.651530164453958
0.01,1024,40,100,"dart",10,0.8,0.5,0.600238082945795
0.1,2048,40,100,"dart",10,0.8,0.5,0
0.05,2048,40,100,"dart",10,0.8,0.5,0
0.01,2048,40,100,"dart",10,0.8,0.5,0.60875069002355
0.1,256,50,100,"dart",10,0.8,0.5,0.587022394490931
0.05,256,50,100,"dart",10,0.8,0.5,0
0.01,256,50,100,"dart",10,0.8,0.5,0
0.1,512,50,100,"dart",10,0.8,0.5,0
0.05,512,50,100,"dart",10,0.8,0.5,0
0.01,512,50,100,"dart",10,0.8,0.5,0
0.1,1024,50,100,"dart",10,0.8,0.5,0.669267244631716
0.05,1024,50,100,"dart",10,0.8,0.5,0
0.01,1024,50,100,"dart",10,0.8,0.5,0
0.1,2048,50,100,"dart",10,0.8,0.5,0
0.05,2048,50,100,"dart",10,0.8,0.5,0.680471439974901
0.01,2048,50,100,"dart",10,0.8,0.5,0
0.1,256,60,100,"dart",10,0.8,0.5,0
0.05,256,60,100,"dart",10,0.8,0.5,0
0.01,256,60,100,"dart",10,0.8,0.5,0
0.1,512,60,100,"dart",10,0.8,0.5,0.657204242999488
0.05,512,60,100,"dart",10,0.8,0.5,0
0.01,512,60,100,"dart",10,0.8,0.5,0.612764740690143
0.1,1024,60,100,"dart",10,0.8,0.5,0
0.05,1024,60,100,"dart",10,0.8,0.5,0
0.01,1024,60,100,"dart",10,0.8,0.5,0
0.1,2048,60,100,"dart",10,0.8,0.5,0
0.05,2048,60,100,"dart",10,0.8,0.5,0
0.01,2048,60,100,"dart",10,0.8,0.5,0
0.1,256,70,100,"dart",10,0.8,0.5,0.64051361580283
0.05,256,70,100,"dart",10,0.8,0.5,0
0.01,256,70,100,"dart",10,0.8,0.5,0
0.1,512,70,100,"dart",10,0.8,0.5,0
0.05,512,70,100,"dart",10,0.8,0.5,0
0.01,512,70,100,"dart",10,0.8,0.5,0
0.1,1024,70,100,"dart",10,0.8,0.5,0.637819049018479
0.05,1024,70,100,"dart",10,0.8,0.5,0
0.01,1024,70,100,"dart",10,0.8,0.5,0
0.1,2048,70,100,"dart",10,0.8,0.5,0
0.05,2048,70,100,"dart",10,0.8,0.5,0
0.01,2048,70,100,"dart",10,0.8,0.5,0
0.1,256,40,150,"dart",10,0.8,0.5,0
0.05,256,40,150,"dart",10,0.8,0.5,0
0.01,256,40,150,"dart",10,0.8,0.5,0
0.1,512,40,150,"dart",10,0.8,0.5,0
0.05,512,40,150,"dart",10,0.8,0.5,0
0.01,512,40,150,"dart",10,0.8,0.5,0.593742926017561
0.1,1024,40,150,"dart",10,0.8,0.5,0
0.05,1024,40,150,"dart",10,0.8,0.5,0
0.01,1024,40,150,"dart",10,0.8,0.5,0
0.1,2048,40,150,"dart",10,0.8,0.5,0.594987946926764
0.05,2048,40,150,"dart",10,0.8,0.5,0
0.01,2048,40,150,"dart",10,0.8,0.5,0
0.1,256,50,150,"dart",10,0.8,0.5,0
0.05,256,50,150,"dart",10,0.8,0.5,0
0.01,256,50,150,"dart",10,0.8,0.5,0
0.1,512,50,150,"dart",10,0.8,0.5,0
0.05,512,50,150,"dart",10,0.8,0.5,0
0.01,512,50,150,"dart",10,0.8,0.5,0
0.1,1024,50,150,"dart",10,0.8,0.5,0
0.05,1024,50,150,"dart",10,0.8,0.5,0
0.01,1024,50,150,"dart",10,0.8,0.5,0
0.1,2048,50,150,"dart",10,0.8,0.5,0
0.05,2048,50,150,"dart",10,0.8,0.5,0
0.01,2048,50,150,"dart",10,0.8,0.5,0
0.1,256,60,150,"dart",10,0.8,0.5,0
0.05,256,60,150,"dart",10,0.8,0.5,0
0.01,256,60,150,"dart",10,0.8,0.5,0
0.1,512,60,150,"dart",10,0.8,0.5,0.582617165005977
0.05,512,60,150,"dart",10,0.8,0.5,0
0.01,512,60,150,"dart",10,0.8,0.5,0.61614833818501
0.1,1024,60,150,"dart",10,0.8,0.5,0.594718887384185
0.05,1024,60,150,"dart",10,0.8,0.5,0.690203254131206
0.01,1024,60,150,"dart",10,0.8,0.5,0
0.1,2048,60,150,"dart",10,0.8,0.5,0.60243722274953
0.05,2048,60,150,"dart",10,0.8,0.5,0.706370654837313
0.01,2048,60,150,"dart",10,0.8,0.5,0.639223917109804
0.1,256,70,150,"dart",10,0.8,0.5,0
0.05,256,70,150,"dart",10,0.8,0.5,0
0.01,256,70,150,"dart",10,0.8,0.5,0
0.1,512,70,150,"dart",10,0.8,0.5,0
0.05,512,70,150,"dart",10,0.8,0.5,0
0.01,512,70,150,"dart",10,0.8,0.5,0
0.1,1024,70,150,"dart",10,0.8,0.5,0
0.05,1024,70,150,"dart",10,0.8,0.5,0
0.01,1024,70,150,"dart",10,0.8,0.5,0.63766714455348
0.1,2048,70,150,"dart",10,0.8,0.5,0.614169608781468
0.05,2048,70,150,"dart",10,0.8,0.5,0.704610350154684
0.01,2048,70,150,"dart",10,0.8,0.5,0
0.1,256,40,100,"gbdt",15,0.8,0.5,-1
0.05,256,40,100,"gbdt",15,0.8,0.5,0
0.01,256,40,100,"gbdt",15,0.8,0.5,0
0.1,512,40,100,"gbdt",15,0.8,0.5,0
0.05,512,40,100,"gbdt",15,0.8,0.5,0
0.01,512,40,100,"gbdt",15,0.8,0.5,0
0.1,1024,40,100,"gbdt",15,0.8,0.5,0
0.05,1024,40,100,"gbdt",15,0.8,0.5,0
0.01,1024,40,100,"gbdt",15,0.8,0.5,0
0.1,2048,40,100,"gbdt",15,0.8,0.5,0
0.05,2048,40,100,"gbdt",15,0.8,0.5,0
0.01,2048,40,100,"gbdt",15,0.8,0.5,0.64035972565855
0.1,256,50,100,"gbdt",15,0.8,0.5,0
0.05,256,50,100,"gbdt",15,0.8,0.5,0
0.01,256,50,100,"gbdt",15,0.8,0.5,0
0.1,512,50,100,"gbdt",15,0.8,0.5,-1
0.05,512,50,100,"gbdt",15,0.8,0.5,0
0.01,512,50,100,"gbdt",15,0.8,0.5,0
0.1,1024,50,100,"gbdt",15,0.8,0.5,0
0.05,1024,50,100,"gbdt",15,0.8,0.5,0
0.01,1024,50,100,"gbdt",15,0.8,0.5,0
0.1,2048,50,100,"gbdt",15,0.8,0.5,-1
0.05,2048,50,100,"gbdt",15,0.8,0.5,0
0.01,2048,50,100,"gbdt",15,0.8,0.5,0
0.1,256,60,100,"gbdt",15,0.8,0.5,0
0.05,256,60,100,"gbdt",15,0.8,0.5,0
0.01,256,60,100,"gbdt",15,0.8,0.5,0
0.1,512,60,100,"gbdt",15,0.8,0.5,0
0.05,512,60,100,"gbdt",15,0.8,0.5,0.677972462599731
0.01,512,60,100,"gbdt",15,0.8,0.5,0.642244135296243
0.1,1024,60,100,"gbdt",15,0.8,0.5,-1
0.05,1024,60,100,"gbdt",15,0.8,0.5,0
0.01,1024,60,100,"gbdt",15,0.8,0.5,0.659060853127246
0.1,2048,60,100,"gbdt",15,0.8,0.5,0
0.05,2048,60,100,"gbdt",15,0.8,0.5,0
0.01,2048,60,100,"gbdt",15,0.8,0.5,0
0.1,256,70,100,"gbdt",15,0.8,0.5,0
0.05,256,70,100,"gbdt",15,0.8,0.5,0
0.01,256,70,100,"gbdt",15,0.8,0.5,0
0.1,512,70,100,"gbdt",15,0.8,0.5,0
0.05,512,70,100,"gbdt",15,0.8,0.5,0
0.01,512,70,100,"gbdt",15,0.8,0.5,0
0.1,1024,70,100,"gbdt",15,0.8,0.5,0
0.05,1024,70,100,"gbdt",15,0.8,0.5,0
0.01,1024,70,100,"gbdt",15,0.8,0.5,0
0.1,2048,70,100,"gbdt",15,0.8,0.5,-1
0.05,2048,70,100,"gbdt",15,0.8,0.5,0
0.01,2048,70,100,"gbdt",15,0.8,0.5,0
0.1,256,40,150,"gbdt",15,0.8,0.5,0
0.05,256,40,150,"gbdt",15,0.8,0.5,0
0.01,256,40,150,"gbdt",15,0.8,0.5,0
0.1,512,40,150,"gbdt",15,0.8,0.5,0
0.05,512,40,150,"gbdt",15,0.8,0.5,0.576135907832711
0.01,512,40,150,"gbdt",15,0.8,0.5,0.627358490566038
0.1,1024,40,150,"gbdt",15,0.8,0.5,-1
0.05,1024,40,150,"gbdt",15,0.8,0.5,0
0.01,1024,40,150,"gbdt",15,0.8,0.5,0.643752258710182
0.1,2048,40,150,"gbdt",15,0.8,0.5,0
0.05,2048,40,150,"gbdt",15,0.8,0.5,0
0.01,2048,40,150,"gbdt",15,0.8,0.5,0
0.1,256,50,150,"gbdt",15,0.8,0.5,0
0.05,256,50,150,"gbdt",15,0.8,0.5,0.499182892975858
0.01,256,50,150,"gbdt",15,0.8,0.5,0
0.1,512,50,150,"gbdt",15,0.8,0.5,0
0.05,512,50,150,"gbdt",15,0.8,0.5,0
0.01,512,50,150,"gbdt",15,0.8,0.5,0
0.1,1024,50,150,"gbdt",15,0.8,0.5,0
0.05,1024,50,150,"gbdt",15,0.8,0.5,0
0.01,1024,50,150,"gbdt",15,0.8,0.5,0
0.1,2048,50,150,"gbdt",15,0.8,0.5,0
0.05,2048,50,150,"gbdt",15,0.8,0.5,0
0.01,2048,50,150,"gbdt",15,0.8,0.5,0
0.1,256,60,150,"gbdt",15,0.8,0.5,-1
0.05,256,60,150,"gbdt",15,0.8,0.5,0
0.01,256,60,150,"gbdt",15,0.8,0.5,0
0.1,512,60,150,"gbdt",15,0.8,0.5,0
0.05,512,60,150,"gbdt",15,0.8,0.5,0
0.01,512,60,150,"gbdt",15,0.8,0.5,0
0.1,1024,60,150,"gbdt",15,0.8,0.5,0
0.05,1024,60,150,"gbdt",15,0.8,0.5,0
0.01,1024,60,150,"gbdt",15,0.8,0.5,0
0.1,2048,60,150,"gbdt",15,0.8,0.5,0
0.05,2048,60,150,"gbdt",15,0.8,0.5,0
0.01,2048,60,150,"gbdt",15,0.8,0.5,0
0.1,256,70,150,"gbdt",15,0.8,0.5,0
0.05,256,70,150,"gbdt",15,0.8,0.5,0
0.01,256,70,150,"gbdt",15,0.8,0.5,0
0.1,512,70,150,"gbdt",15,0.8,0.5,0
0.05,512,70,150,"gbdt",15,0.8,0.5,0.569900874890291
0.01,512,70,150,"gbdt",15,0.8,0.5,0
0.1,1024,70,150,"gbdt",15,0.8,0.5,0
0.05,1024,70,150,"gbdt",15,0.8,0.5,0
0.01,1024,70,150,"gbdt",15,0.8,0.5,0
0.1,2048,70,150,"gbdt",15,0.8,0.5,-1
0.05,2048,70,150,"gbdt",15,0.8,0.5,0
0.01,2048,70,150,"gbdt",15,0.8,0.5,0
0.1,256,40,100,"dart",15,0.8,0.5,0
0.05,256,40,100,"dart",15,0.8,0.5,0
0.01,256,40,100,"dart",15,0.8,0.5,0
0.1,512,40,100,"dart",15,0.8,0.5,0.634191212972046
0.05,512,40,100,"dart",15,0.8,0.5,0
0.01,512,40,100,"dart",15,0.8,0.5,0
0.1,1024,40,100,"dart",15,0.8,0.5,0
0.05,1024,40,100,"dart",15,0.8,0.5,0.661497281605064
0.01,1024,40,100,"dart",15,0.8,0.5,0
0.1,2048,40,100,"dart",15,0.8,0.5,0.682588174088474
0.05,2048,40,100,"dart",15,0.8,0.5,0
0.01,2048,40,100,"dart",15,0.8,0.5,0
0.1,256,50,100,"dart",15,0.8,0.5,0.591999499608821
0.05,256,50,100,"dart",15,0.8,0.5,0
0.01,256,50,100,"dart",15,0.8,0.5,0
0.1,512,50,100,"dart",15,0.8,0.5,0.664977184545061
0.05,512,50,100,"dart",15,0.8,0.5,0
0.01,512,50,100,"dart",15,0.8,0.5,0
0.1,1024,50,100,"dart",15,0.8,0.5,0
0.05,1024,50,100,"dart",15,0.8,0.5,0
0.01,1024,50,100,"dart",15,0.8,0.5,0
0.1,2048,50,100,"dart",15,0.8,0.5,0
0.05,2048,50,100,"dart",15,0.8,0.5,0.695592387699908
0.01,2048,50,100,"dart",15,0.8,0.5,0.635509704014646
0.1,256,60,100,"dart",15,0.8,0.5,0
0.05,256,60,100,"dart",15,0.8,0.5,0
0.01,256,60,100,"dart",15,0.8,0.5,0
0.1,512,60,100,"dart",15,0.8,0.5,0
0.05,512,60,100,"dart",15,0.8,0.5,0
0.01,512,60,100,"dart",15,0.8,0.5,0
0.1,1024,60,100,"dart",15,0.8,0.5,0
0.05,1024,60,100,"dart",15,0.8,0.5,0
0.01,1024,60,100,"dart",15,0.8,0.5,0.637011870390742
0.1,2048,60,100,"dart",15,0.8,0.5,0
0.05,2048,60,100,"dart",15,0.8,0.5,0
0.01,2048,60,100,"dart",15,0.8,0.5,0.649777802488453
0.1,256,70,100,"dart",15,0.8,0.5,0
0.05,256,70,100,"dart",15,0.8,0.5,0.661303677875164
0.01,256,70,100,"dart",15,0.8,0.5,0
0.1,512,70,100,"dart",15,0.8,0.5,0
0.05,512,70,100,"dart",15,0.8,0.5,0
0.01,512,70,100,"dart",15,0.8,0.5,0
0.1,1024,70,100,"dart",15,0.8,0.5,0
0.05,1024,70,100,"dart",15,0.8,0.5,0.706838282307995
0.01,1024,70,100,"dart",15,0.8,0.5,0
0.1,2048,70,100,"dart",15,0.8,0.5,0
0.05,2048,70,100,"dart",15,0.8,0.5,0
0.01,2048,70,100,"dart",15,0.8,0.5,0
0.1,256,40,150,"dart",15,0.8,0.5,0
0.05,256,40,150,"dart",15,0.8,0.5,0
0.01,256,40,150,"dart",15,0.8,0.5,0
0.1,512,40,150,"dart",15,0.8,0.5,0
0.05,512,40,150,"dart",15,0.8,0.5,0
0.01,512,40,150,"dart",15,0.8,0.5,0
0.1,1024,40,150,"dart",15,0.8,0.5,0
0.05,1024,40,150,"dart",15,0.8,0.5,0.672445324320997
0.01,1024,40,150,"dart",15,0.8,0.5,0
0.1,2048,40,150,"dart",15,0.8,0.5,0.660962141038828
0.05,2048,40,150,"dart",15,0.8,0.5,0
0.01,2048,40,150,"dart",15,0.8,0.5,0
0.1,256,50,150,"dart",15,0.8,0.5,0
0.05,256,50,150,"dart",15,0.8,0.5,0
0.01,256,50,150,"dart",15,0.8,0.5,0
0.1,512,50,150,"dart",15,0.8,0.5,0
0.05,512,50,150,"dart",15,0.8,0.5,0.670314690452457
0.01,512,50,150,"dart",15,0.8,0.5,0
0.1,1024,50,150,"dart",15,0.8,0.5,0.635232701754943
0.05,1024,50,150,"dart",15,0.8,0.5,0
0.01,1024,50,150,"dart",15,0.8,0.5,0
0.1,2048,50,150,"dart",15,0.8,0.5,0
0.05,2048,50,150,"dart",15,0.8,0.5,0.708400019062521
0.01,2048,50,150,"dart",15,0.8,0.5,0.640739983240867
0.1,256,60,150,"dart",15,0.8,0.5,0
0.05,256,60,150,"dart",15,0.8,0.5,0
0.01,256,60,150,"dart",15,0.8,0.5,0
0.1,512,60,150,"dart",15,0.8,0.5,0.656248138425674
0.05,512,60,150,"dart",15,0.8,0.5,0
0.01,512,60,150,"dart",15,0.8,0.5,0
0.1,1024,60,150,"dart",15,0.8,0.5,0
0.05,1024,60,150,"dart",15,0.8,0.5,0
0.01,1024,60,150,"dart",15,0.8,0.5,0.641744736957066
0.1,2048,60,150,"dart",15,0.8,0.5,0.648674757647844
0.05,2048,60,150,"dart",15,0.8,0.5,0
0.01,2048,60,150,"dart",15,0.8,0.5,0.655257284464442
0.1,256,70,150,"dart",15,0.8,0.5,0.618140967343519
0.05,256,70,150,"dart",15,0.8,0.5,0
0.01,256,70,150,"dart",15,0.8,0.5,0.620214016512909
0.1,512,70,150,"dart",15,0.8,0.5,0
0.05,512,70,150,"dart",15,0.8,0.5,0
0.01,512,70,150,"dart",15,0.8,0.5,0
0.1,1024,70,150,"dart",15,0.8,0.5,0.652292665297872
0.05,1024,70,150,"dart",15,0.8,0.5,0
0.01,1024,70,150,"dart",15,0.8,0.5,0
0.1,2048,70,150,"dart",15,0.8,0.5,0
0.05,2048,70,150,"dart",15,0.8,0.5,0
0.01,2048,70,150,"dart",15,0.8,0.5,0
0.1,256,40,100,"gbdt",20,0.8,0.5,0
0.05,256,40,100,"gbdt",20,0.8,0.5,0.607985210660715
0.01,256,40,100,"gbdt",20,0.8,0.5,0
0.1,512,40,100,"gbdt",20,0.8,0.5,0
0.05,512,40,100,"gbdt",20,0.8,0.5,0
0.01,512,40,100,"gbdt",20,0.8,0.5,0
0.1,1024,40,100,"gbdt",20,0.8,0.5,0
0.05,1024,40,100,"gbdt",20,0.8,0.5,0
0.01,1024,40,100,"gbdt",20,0.8,0.5,0.628160704995572
0.1,2048,40,100,"gbdt",20,0.8,0.5,0
0.05,2048,40,100,"gbdt",20,0.8,0.5,0
0.01,2048,40,100,"gbdt",20,0.8,0.5,0.641154990210601
0.1,256,50,100,"gbdt",20,0.8,0.5,0
0.05,256,50,100,"gbdt",20,0.8,0.5,0.61264262141436
0.01,256,50,100,"gbdt",20,0.8,0.5,0
0.1,512,50,100,"gbdt",20,0.8,0.5,0
0.05,512,50,100,"gbdt",20,0.8,0.5,0
0.01,512,50,100,"gbdt",20,0.8,0.5,0
0.1,1024,50,100,"gbdt",20,0.8,0.5,-1
0.05,1024,50,100,"gbdt",20,0.8,0.5,0.660135105618281
0.01,1024,50,100,"gbdt",20,0.8,0.5,0
0.1,2048,50,100,"gbdt",20,0.8,0.5,-1
0.05,2048,50,100,"gbdt",20,0.8,0.5,0.593380539548774
0.01,2048,50,100,"gbdt",20,0.8,0.5,0
0.1,256,60,100,"gbdt",20,0.8,0.5,0
0.05,256,60,100,"gbdt",20,0.8,0.5,0
0.01,256,60,100,"gbdt",20,0.8,0.5,0
0.1,512,60,100,"gbdt",20,0.8,0.5,0
0.05,512,60,100,"gbdt",20,0.8,0.5,0.664766702541272
0.01,512,60,100,"gbdt",20,0.8,0.5,0
0.1,1024,60,100,"gbdt",20,0.8,0.5,0
0.05,1024,60,100,"gbdt",20,0.8,0.5,0
0.01,1024,60,100,"gbdt",20,0.8,0.5,0
0.1,2048,60,100,"gbdt",20,0.8,0.5,0
0.05,2048,60,100,"gbdt",20,0.8,0.5,0
0.01,2048,60,100,"gbdt",20,0.8,0.5,0
0.1,256,70,100,"gbdt",20,0.8,0.5,0
0.05,256,70,100,"gbdt",20,0.8,0.5,0.675559862273285
0.01,256,70,100,"gbdt",20,0.8,0.5,0.634395737937991
0.1,512,70,100,"gbdt",20,0.8,0.5,0
0.05,512,70,100,"gbdt",20,0.8,0.5,0
0.01,512,70,100,"gbdt",20,0.8,0.5,0
0.1,1024,70,100,"gbdt",20,0.8,0.5,0
0.05,1024,70,100,"gbdt",20,0.8,0.5,0
0.01,1024,70,100,"gbdt",20,0.8,0.5,0
0.1,2048,70,100,"gbdt",20,0.8,0.5,0
0.05,2048,70,100,"gbdt",20,0.8,0.5,0
0.01,2048,70,100,"gbdt",20,0.8,0.5,0
0.1,256,40,150,"gbdt",20,0.8,0.5,0
0.05,256,40,150,"gbdt",20,0.8,0.5,0
0.01,256,40,150,"gbdt",20,0.8,0.5,0
0.1,512,40,150,"gbdt",20,0.8,0.5,0
0.05,512,40,150,"gbdt",20,0.8,0.5,0
0.01,512,40,150,"gbdt",20,0.8,0.5,0
0.1,1024,40,150,"gbdt",20,0.8,0.5,0
0.05,1024,40,150,"gbdt",20,0.8,0.5,0
0.01,1024,40,150,"gbdt",20,0.8,0.5,0
0.1,2048,40,150,"gbdt",20,0.8,0.5,0
0.05,2048,40,150,"gbdt",20,0.8,0.5,0
0.01,2048,40,150,"gbdt",20,0.8,0.5,0
0.1,256,50,150,"gbdt",20,0.8,0.5,-1
0.05,256,50,150,"gbdt",20,0.8,0.5,0
0.01,256,50,150,"gbdt",20,0.8,0.5,0
0.1,512,50,150,"gbdt",20,0.8,0.5,0
0.05,512,50,150,"gbdt",20,0.8,0.5,0
0.01,512,50,150,"gbdt",20,0.8,0.5,0
0.1,1024,50,150,"gbdt",20,0.8,0.5,0
0.05,1024,50,150,"gbdt",20,0.8,0.5,0
0.01,1024,50,150,"gbdt",20,0.8,0.5,0
0.1,2048,50,150,"gbdt",20,0.8,0.5,-1
0.05,2048,50,150,"gbdt",20,0.8,0.5,0
0.01,2048,50,150,"gbdt",20,0.8,0.5,0.678002247788946
0.1,256,60,150,"gbdt",20,0.8,0.5,0
0.05,256,60,150,"gbdt",20,0.8,0.5,0
0.01,256,60,150,"gbdt",20,0.8,0.5,0
0.1,512,60,150,"gbdt",20,0.8,0.5,0
